id,Age,Accessibility,EdLevel,Employment,Gender,MentalHealth,MainBranch,YearsCode,YearsCodePro,Country,PreviousSalary,HaveWorkedWith,ComputerSkills,Employed
8641,<35,No,Undergraduate,1,Man,Yes,Dev,21,6,India,11724.0,Go;HTML/CSS;Java;JavaScript;Node.js;Python;SQL;TypeScript;Docker;Git;Kubernetes;Angular;Express;Spring;Vue.js;Microsoft Azure;MariaDB;MongoDB;PostgreSQL,19,1
8642,>35,No,Undergraduate,0,Man,No,Dev,20,16,United Kingdom of Great Britain and Northern Ireland,177750.0,Java;Kotlin;Docker;Git;AWS;Firebase;MySQL,7,0
8643,>35,No,NoHigherEd,1,Man,No,Dev,9,8,Spain,42591.0,Java;JavaScript;Node.js;Git;AWS;Elasticsearch;MySQL;Redis,8,0
8644,>35,No,Master,1,Man,No,Dev,35,32,Germany,102693.0,Bash/Shell;C;C++;Crystal;Go;Rust;Ansible;Docker;Kubernetes;Puppet;Terraform;FastAPI;Flask;AWS;DigitalOcean;Elasticsearch;MongoDB;PostgreSQL;Redis;SQLite,20,1
8645,>35,No,Undergraduate,1,Man,No,Dev,30,13,Canada,68068.0,Go;Docker;Git;Kubernetes;Vue.js;Google Cloud Platform;PostgreSQL,7,0
8646,>35,No,Master,1,Man,No,Dev,10,12,Spain,48644.0,Bash/Shell;C;C++;Objective-C;Python;Git;Django;FastAPI;AWS;IBM Cloud or Watson;DynamoDB;Elasticsearch,12,0
8647,<35,No,Undergraduate,1,Man,No,Dev,13,8,India,23460.0,Java;JavaScript;Python;SQL;Docker;Git;Spring;Heroku;Microsoft Azure;Microsoft SQL Server;MySQL;Oracle;PostgreSQL;Redis,14,0
8648,<35,No,Undergraduate,1,Man,No,Dev,10,5,Poland,65800.0,Bash/Shell;C#;HTML/CSS;JavaScript;Node.js;PowerShell;TypeScript;Docker;Git;ASP.NET Core ;Express;React.js;Vue.js;DigitalOcean;Microsoft Azure;Microsoft SQL Server;MySQL;Redis;SQLite,19,1
8649,>35,No,NoHigherEd,1,Man,No,Dev,34,24,Italy,34591.0,C#;HTML/CSS;TypeScript;Docker;Kubernetes;Angular;ASP.NET;ASP.NET Core ;AWS;Microsoft Azure;Elasticsearch;MongoDB;Redis,13,1
8650,<35,No,Master,1,Man,No,Dev,16,14,United Kingdom of Great Britain and Northern Ireland,77556.0,Bash/Shell;Dart;Scala;Docker;Kubernetes;Terraform;Google Cloud Platform,7,0
8651,<35,No,Master,1,Man,No,Dev,10,9,Germany,72642.0,Bash/Shell;C;C++;Groovy;HTML/CSS;Java;JavaScript;Node.js;Objective-C;SQL;Swift;TypeScript;Docker;Git;Express;React.js;AWS;Microsoft Azure;Firebase;PostgreSQL,20,1
8652,>35,No,Undergraduate,1,Man,No,Dev,35,30,United States of America,175000.0,Assembly;Bash/Shell;C;C#;C++;Delphi;JavaScript;Objective-C;Git;Xamarin;Microsoft Azure;MongoDB,12,1
8653,<35,No,Master,1,Man,No,Dev,8,3,Australia,46767.0,Rust;SQL;TypeScript;Docker;Git;Yarn;Express;React.js;Microsoft Azure;PostgreSQL;SQLite,11,0
8654,<35,No,Undergraduate,1,Man,No,Dev,8,4,Ukraine,45516.0,C#;Java;Git;Spring;PostgreSQL,5,0
8655,>35,No,Undergraduate,1,Man,No,NotDev,14,14,Australia,106895.0,C#;F#;Perl;Python;SQL;VBA;Docker;Git;Microsoft SQL Server;SQLite,10,1
8656,>35,No,Undergraduate,1,Man,No,Dev,20,14,United Kingdom of Great Britain and Northern Ireland,59198.0,C#;C++;HTML/CSS;JavaScript;Node.js;SQL;ASP.NET;Microsoft SQL Server;SQLite,9,1
8657,>35,No,Undergraduate,0,Man,No,Dev,40,31,Canada,120000.0,Bash/Shell;C#;Delphi;HTML/CSS;JavaScript;PHP;PowerShell;Python;SQL;Microsoft SQL Server;MongoDB;MySQL,12,1
8658,>35,No,Undergraduate,1,Man,No,Dev,25,20,Brazil,39852.0,Bash/Shell;Java;JavaScript;Python;Scala;SQL;Docker;Git;Yarn;Spring;AWS;Elasticsearch;MongoDB;Oracle,14,1
8659,<35,No,Undergraduate,1,Man,No,Dev,10,6,United States of America,78000.0,C#;HTML/CSS;JavaScript;Node.js;SQL;Git;Angular.js;ASP.NET;ASP.NET Core ;React.js;Microsoft Azure;Microsoft SQL Server,12,1
8660,<35,No,Undergraduate,1,Man,No,Dev,11,7,India,21431.0,C#;HTML/CSS;JavaScript;SQL;Git;Angular;Angular.js;ASP.NET;ASP.NET Core ;jQuery;Microsoft Azure;Microsoft SQL Server,12,1
8661,>35,Yes,Master,1,Man,Yes,Dev,16,14,Poland,57708.0,Kotlin;Node.js;Ansible;Docker;Git;Yarn;React.js;Elasticsearch,8,0
8662,<35,No,Undergraduate,1,Man,Yes,Dev,15,2,United States of America,100000.0,Bash/Shell;C;C++;Python;Rust;Git;Unity 3D,7,0
8663,<35,No,NoHigherEd,1,Man,No,Dev,3,2,Italy,29186.0,C#;Git;ASP.NET;ASP.NET Core ;Microsoft SQL Server,5,0
8664,<35,No,Master,0,Man,No,Dev,13,7,France,30840.0,PHP;Python;Docker;Git;MariaDB,5,0
8665,>35,No,Undergraduate,1,Man,Yes,Dev,27,13,United States of America,170000.0,Bash/Shell;HTML/CSS;JavaScript;Node.js;Python;Docker;Git;Kubernetes;Terraform;Unity 3D;Flask;Gatsby;React.js;AWS,14,0
8666,<35,No,Master,1,Man,No,Dev,14,3,India,20244.0,Java;Julia;Python;SQL;Git;AWS;MySQL;PostgreSQL,8,0
8667,<35,No,Other,1,Man,No,Dev,10,6,Sweden,55224.0,Bash/Shell;Go;HTML/CSS;JavaScript;Perl;TypeScript;Docker;Git;Kubernetes;Yarn;Angular;React.js;AWS;MariaDB;MySQL,15,0
8668,>35,No,Master,1,Man,Yes,Dev,28,18,Czech Republic,31176.0,Bash/Shell;C#;HTML/CSS;JavaScript;Node.js;Python;SQL;TypeScript;Docker;Git;Kubernetes;Yarn;ASP.NET Core ;Microsoft Azure;Microsoft SQL Server,15,1
8669,<35,No,Undergraduate,1,Man,No,Dev,12,3,United States of America,85000.0,C#;HTML/CSS;Node.js;SQL;TypeScript;Unity 3D;Xamarin;Angular;Angular.js;ASP.NET;ASP.NET Core ;AWS;Microsoft SQL Server,13,1
8670,<35,No,Undergraduate,1,Man,No,Dev,4,0,United States of America,110000.0,Bash/Shell;C#;JavaScript;Node.js;PowerShell;SQL;TypeScript;Docker;Git;Terraform;ASP.NET;ASP.NET Core ;React.js;AWS;Microsoft SQL Server;MySQL,16,1
8671,<35,No,Undergraduate,1,Man,Yes,Dev,8,1,United Kingdom of Great Britain and Northern Ireland,25293.0,HTML/CSS;JavaScript;Node.js;PHP;SQL;Express;jQuery;MariaDB;MySQL;Oracle;SQLite,11,1
8672,<35,No,Undergraduate,1,Man,No,Dev,10,8,Russian Federation,56616.0,JavaScript;Python;SQL;Git;Django;FastAPI;React.js;Vue.js;Microsoft SQL Server;MySQL;PostgreSQL;Redis;SQLite,13,0
8673,<35,No,NoHigherEd,1,Man,No,Dev,6,4,Slovenia,41508.0,C#;HTML/CSS;JavaScript;SQL;TypeScript;Docker;Git;Angular;Angular.js;ASP.NET;Express;jQuery;Microsoft Azure;MariaDB;MongoDB;MySQL;Oracle,17,1
8674,>35,No,Undergraduate,1,Man,No,Dev,20,15,Germany,86478.0,Java;Docker;Git;Kubernetes;AWS;Elasticsearch;Redis,7,0
8675,>35,No,Undergraduate,1,Man,No,Dev,15,10,United States of America,67500.0,HTML/CSS;JavaScript;Python;SQL;VBA;Git;MySQL;PostgreSQL,8,0
8676,<35,No,Master,1,Man,No,Dev,5,4,France,40537.0,C#;HTML/CSS;JavaScript;PowerShell;SQL;ASP.NET;Oracle,7,0
8677,>35,No,PhD,1,Man,No,Dev,9,7,Sweden,51888.0,Bash/Shell;HTML/CSS;JavaScript;Node.js;SQL;TypeScript;Docker;Git;Kubernetes;Yarn;Angular;Angular.js;React.js;Google Cloud Platform;Elasticsearch;MongoDB;PostgreSQL;Redis,18,1
8678,<35,No,Undergraduate,1,Woman,Yes,Dev,2,0,United States of America,50000.0,JavaScript;Node.js;Python;TypeScript;Docker;Git;Kubernetes;Angular.js;Express;React.js;Vue.js;DynamoDB;MongoDB,13,1
8679,<35,No,Undergraduate,1,Man,No,Dev,10,5,Poland,31641.0,C#;Java;SQL;Docker;Git;Unity 3D;ASP.NET;jQuery;Spring;Microsoft Azure;MySQL,11,1
8680,>35,No,Undergraduate,1,Man,No,Dev,27,24,Switzerland,118320.0,C#;JavaScript;Node.js;PowerShell;SQL;TypeScript;Docker;Git;Kubernetes;Angular;ASP.NET;ASP.NET Core ;AWS;Heroku;Microsoft Azure;Firebase;Microsoft SQL Server;MongoDB;MySQL;Oracle;PostgreSQL;Redis;SQLite,23,1
8681,<35,Yes,Master,0,Man,Yes,Dev,16,7,Germany,86478.0,Bash/Shell;C;C#;C++;HTML/CSS;Java;JavaScript;Node.js;PowerShell;Python;SQL;TypeScript;Docker;Git;Kubernetes;Unity 3D;Angular.js;Django;Express;Flask;jQuery;React.js;Spring;Vue.js;AWS;Heroku;Firebase;MySQL;PostgreSQL,29,1
8682,>35,No,Undergraduate,1,Man,No,Dev,50,50,United States of America,50000.0,Delphi;JavaScript;SQL;Git,4,0
8683,<35,No,Undergraduate,1,Man,No,Dev,17,11,Netherlands,86478.0,Bash/Shell;Groovy;Kotlin;Git;SQLite,5,0
8684,>35,No,Undergraduate,1,Man,Yes,Dev,23,23,Italy,34591.0,HTML/CSS;Java;JavaScript;Node.js;PHP;SQL;TypeScript;Docker;Git;Kubernetes;Angular;Drupal;jQuery;Laravel;React.js;Ruby on Rails;Spring;Symfony;AWS;Microsoft Azure;Elasticsearch;MariaDB;MongoDB;MySQL;Oracle;PostgreSQL;Redis,27,1
8685,>35,No,Master,1,Man,No,Dev,15,13,United States of America,170000.0,C#;HTML/CSS;JavaScript;SQL;TypeScript;Docker;Angular;ASP.NET Core ;Microsoft Azure;Microsoft SQL Server,10,1
8686,<35,No,Master,1,Woman,No,Dev,2,0,Romania,10860.0,HTML/CSS;JavaScript;Node.js;Git;Express;React.js;Heroku;Firebase,8,0
8687,<35,No,NoHigherEd,1,Man,No,Dev,12,9,Hungary,25020.0,C;C#;C++;Java;Python;Rust;Ansible;Docker;Git;Kubernetes,10,0
8688,<35,No,Undergraduate,1,Man,Yes,NotDev,2,2,United Kingdom of Great Britain and Northern Ireland,33607.0,VBA,1,0
8689,<35,No,NoHigherEd,1,Man,No,Dev,3,3,Israel,56040.0,HTML/CSS;JavaScript;Node.js;PHP;SQL;TypeScript;Git;Angular;jQuery;Laravel;Google Cloud Platform;MariaDB;MongoDB;MySQL;Redis,15,1
8690,<35,No,Master,1,Man,No,Dev,10,4,Russian Federation,43404.0,C#;SQL;Docker;Git;Kubernetes;ASP.NET Core ;Microsoft Azure;Microsoft SQL Server;MongoDB,9,1
8691,<35,No,Master,1,Man,No,Dev,6,5,Croatia,38316.0,Go;HTML/CSS;JavaScript;TypeScript;Git;Angular;AWS;DigitalOcean;MongoDB;PostgreSQL;Redis,11,0
8692,<35,No,Undergraduate,1,Man,No,Dev,7,3,"Iran, Islamic Republic of...",42756.0,Dart;Python;Docker;Git;Django;Google Cloud Platform;Firebase;MySQL;PostgreSQL;SQLite,10,0
8693,>35,No,Master,1,Man,No,Dev,34,20,France,40212.0,C;C++;HTML/CSS;Java;JavaScript;PHP;Python;SQL;Git;Xamarin;jQuery;Google Cloud Platform;Microsoft Azure;Firebase;Microsoft SQL Server;MySQL;PostgreSQL;SQLite,18,1
8694,<35,No,Undergraduate,0,Man,No,Dev,4,1,Yemen,4788.0,HTML/CSS;Java;JavaScript;Kotlin;Node.js;PHP;Python;Git;Xamarin;Django;jQuery;Microsoft SQL Server;MySQL;PostgreSQL;SQLite,15,1
8695,<35,No,Undergraduate,1,Man,No,Dev,10,6,Canada,39328.0,Bash/Shell;C#;C++;Go;JavaScript;Node.js;PowerShell;SQL;TypeScript;Docker;Git;Angular;ASP.NET Core ;React.js;Elasticsearch;Microsoft SQL Server;MongoDB;PostgreSQL,18,1
8696,<35,No,Undergraduate,1,Man,No,Dev,7,3,Germany,70264.0,Bash/Shell;Elixir;Go;Java;PHP;Python;Docker;Git;Flask;Spring;MySQL;PostgreSQL,12,0
8697,<35,No,Undergraduate,0,Man,No,Dev,7,7,Finland,32429.0,HTML/CSS;JavaScript;Node.js;PHP;SQL;Git;jQuery;Laravel;React.js;DigitalOcean;Microsoft Azure;MariaDB;MySQL,13,0
8698,<35,No,Undergraduate,1,Man,No,Dev,5,3,Portugal,19998.0,Ruby;TypeScript;Git;Angular;Ruby on Rails;AWS;MySQL,7,0
8699,<35,No,Undergraduate,0,Man,Yes,Dev,3,2,Pakistan,7200.0,HTML/CSS;JavaScript;PHP;Git;jQuery;Laravel;AWS;DigitalOcean;Google Cloud Platform;Heroku;MySQL,11,0
8700,<35,No,Master,1,Man,No,Dev,14,6,"Iran, Islamic Republic of...",42756.0,C#;Java;JavaScript;PHP;SQL;TypeScript;Git;ASP.NET Core ;jQuery;Laravel;Microsoft SQL Server;MySQL,12,1
8701,<35,No,NoHigherEd,1,Man,Yes,Dev,6,3,United Kingdom of Great Britain and Northern Ireland,23913.0,HTML/CSS;Java;JavaScript;Node.js;Git;React.js;Microsoft Azure;MySQL,8,0
8702,<35,No,Undergraduate,1,Man,No,Dev,10,2,Paraguay,7356.0,C++;Matlab;R;Git;AWS,5,0
8703,<35,No,Undergraduate,1,Man,No,Dev,13,9,France,54049.0,C#;HTML/CSS;JavaScript;Rust;TypeScript;Docker;Git;Yarn;React.js;Microsoft Azure;PostgreSQL,11,0
8704,<35,No,Undergraduate,1,Man,No,Dev,3,1,Netherlands,24900.0,C;C++;JavaScript;Python;R;SQL;Docker;Git;Flask;AWS;Google Cloud Platform;Heroku;MySQL,13,0
8705,<35,No,NoHigherEd,1,Man,No,Dev,9,6,Germany,54049.0,C#;HTML/CSS;JavaScript;SQL;VBA;Git;ASP.NET;ASP.NET Core ;Microsoft SQL Server,9,0
8706,<35,No,Master,1,Man,No,Dev,11,10,Germany,70044.0,HTML/CSS;Java;JavaScript;Node.js;Ruby;Docker;Git;Terraform;Yarn;Express;React.js;Ruby on Rails;Spring;AWS;DynamoDB;Microsoft SQL Server,16,1
8707,>35,No,Undergraduate,0,Man,No,Dev,30,30,"Iran, Islamic Republic of...",22800.0,Assembly;C;C#;C++;Delphi;HTML/CSS;Java;JavaScript;Julia;Objective-C;PHP;R;Ruby;SQL;Swift;VBA;Docker;Git;Puppet;Yarn;Laravel;Ruby on Rails;Vue.js;Heroku;MariaDB;Microsoft SQL Server;MySQL;Oracle;PostgreSQL;SQLite,30,1
8708,>35,No,Undergraduate,1,Man,No,Dev,25,19,Canada,58992.0,HTML/CSS;JavaScript;Node.js;SQL;TypeScript;Git;Express;React.js;MySQL;Oracle,10,0
8709,<35,No,Undergraduate,1,Man,Yes,Dev,3,1,Ukraine,9792.0,C#;SQL;Git;MySQL;SQLite,5,0
8710,<35,No,Undergraduate,1,Man,No,Dev,6,4,United States of America,120000.0,Bash/Shell;Groovy;Java;JavaScript;Node.js;Python;Docker;Git;Express;jQuery;React.js;AWS;Microsoft SQL Server,13,1
8711,<35,No,Other,1,Man,No,Dev,11,8,Israel,113268.0,HTML/CSS;JavaScript;Node.js;TypeScript;Docker;Git;Angular;Express;jQuery;Google Cloud Platform;MongoDB,11,1
8712,<35,Yes,NoHigherEd,1,Man,Yes,Dev,2,2,Brazil,12372.0,HTML/CSS;JavaScript;PHP;SQL;jQuery;Laravel;DigitalOcean;MySQL,8,0
8713,>35,No,PhD,1,Man,No,Dev,26,11,Germany,51888.0,HTML/CSS;Java;JavaScript;Python;SQL;Git;Svelte;PostgreSQL,8,0
8714,<35,No,Undergraduate,1,Man,No,Dev,12,7,Brazil,68724.0,HTML/CSS;JavaScript;Python;TypeScript;Docker;Git;Angular;Django;Express;React.js;AWS;Heroku;Elasticsearch;MongoDB;PostgreSQL;Redis,16,0
8715,>35,No,Master,1,Man,Yes,Dev,12,12,United States of America,186000.0,C#;C++;JavaScript;Python;Rust;Docker;Git;Terraform;Unity 3D;Django;Flask;React.js;AWS;DynamoDB;MySQL;PostgreSQL;SQLite,17,0
8716,<35,No,Master,0,Man,No,Dev,16,11,Poland,56196.0,HTML/CSS;Java;JavaScript;SQL;TypeScript;Ansible;Docker;Git;Terraform;Angular;Spring;AWS;Oracle;PostgreSQL,14,0
8717,<35,No,Undergraduate,1,Man,No,Dev,8,2,Belgium,31776.0,C#;C++;SQL;VBA;Docker;Git;Kubernetes;Microsoft SQL Server;PostgreSQL,9,0
8718,<35,No,Master,1,Man,No,Dev,5,1,France,25944.0,C#;JavaScript;SQL;TypeScript;Git;Yarn;React.js;MongoDB;MySQL,9,1
8719,>35,No,Master,1,Man,No,Dev,26,22,Netherlands,63444.0,C#;C++;Python;SQL;Git;Microsoft SQL Server,6,0
8720,<35,No,Other,1,Man,No,Dev,20,10,Italy,18156.0,Bash/Shell;C#;HTML/CSS;JavaScript;Node.js;PHP;SQL;TypeScript;Ansible;Git;Xamarin;Angular;ASP.NET Core ;jQuery;DigitalOcean;Google Cloud Platform;Heroku;Microsoft Azure;MariaDB;Microsoft SQL Server;Redis;SQLite,22,1
8721,>35,No,PhD,1,Man,No,Dev,35,25,Switzerland,216196.0,Bash/Shell;C#;JavaScript;PowerShell;Python;SQL;Docker;Git;ASP.NET Core ;Microsoft Azure;Microsoft SQL Server,11,1
8722,>35,No,Master,1,Man,No,NotDev,10,8,France,54049.0,Dart;HTML/CSS;JavaScript;Python;Rust;SQL;Ansible;Docker;Git;Express;Flask;jQuery;Heroku;PostgreSQL;SQLite,15,0
8723,<35,No,Undergraduate,1,Man,No,Dev,8,8,United Kingdom of Great Britain and Northern Ireland,38778.0,C#;HTML/CSS;JavaScript;SQL;TypeScript;Git;ASP.NET;ASP.NET Core ;jQuery;Oracle;PostgreSQL,11,1
8724,<35,No,Undergraduate,1,Man,No,Dev,7,5,India,13404.0,Dart;Java;JavaScript;Node.js;Python;TypeScript;Docker;Git;Kubernetes;Django;Express;Google Cloud Platform;Firebase;MongoDB;PostgreSQL;Redis,16,1
8725,>35,No,Undergraduate,1,Man,No,Dev,35,20,Netherlands,45396.0,C#;Dart;HTML/CSS;JavaScript;Python;Rust;Git;Xamarin;ASP.NET;ASP.NET Core ;Microsoft Azure;Microsoft SQL Server;SQLite,13,1
8726,<35,No,Master,1,Man,No,Dev,3,2,United Kingdom of Great Britain and Northern Ireland,58167.0,HTML/CSS;JavaScript;Ruby;Docker;Git;Ruby on Rails;AWS;PostgreSQL,8,0
8727,<35,No,Undergraduate,0,Man,No,Dev,8,4,Poland,33408.0,Bash/Shell;C#;JavaScript;Node.js;TypeScript;Docker;Git;Kubernetes;Yarn;Angular;ASP.NET Core ;React.js;Vue.js;Heroku;Microsoft Azure;Microsoft SQL Server;MongoDB;Oracle;Redis,19,1
8728,>35,No,NoHigherEd,1,Man,No,NotDev,15,5,Italy,32424.0,C;C#;C++;Groovy;Java;JavaScript;PHP;PowerShell;Python;SQL;VBA;MySQL;Oracle,13,0
8729,>35,No,Undergraduate,1,Man,No,Dev,35,20,United States of America,150000.0,C#;HTML/CSS;JavaScript;PowerShell;SQL;TypeScript;Git;Yarn;Angular;ASP.NET Core ;jQuery;AWS;Microsoft Azure;Microsoft SQL Server,14,1
8730,<35,No,Other,1,Man,Yes,Dev,10,7,Australia,63469.0,Go;Rust;SQL;TypeScript;Deno;Git;React.js;Svelte;PostgreSQL;SQLite,10,0
8731,<35,No,Undergraduate,1,Man,Yes,Dev,20,11,Lithuania,64850.0,JavaScript;PHP;SQL;Docker;Git;Symfony;AWS;Elasticsearch;MariaDB,9,0
8732,<35,No,Undergraduate,1,Man,No,Dev,16,12,India,62828.0,Java;Docker;Git;Kubernetes;Spring;AWS;DynamoDB;PostgreSQL;Redis,9,0
8733,<35,No,Undergraduate,1,Man,Yes,Dev,12,7,Portugal,9732.0,C#;HTML/CSS;JavaScript;Node.js;PHP;PowerShell;SQL;Git;Unity 3D;Unreal Engine;Xamarin;Yarn;ASP.NET;ASP.NET Core ;jQuery;Laravel;Symfony;DigitalOcean;MariaDB;MySQL;PostgreSQL;Redis;SQLite,23,1
8734,<35,No,Undergraduate,1,Man,No,Dev,5,2,Turkey,7392.0,Java;JavaScript;SQL;Docker;Git;Yarn;Angular;React.js;Spring;Google Cloud Platform;Cassandra;Couchbase;MongoDB;MySQL;Oracle,15,0
8735,<35,No,Master,1,Man,No,Dev,15,10,Germany,70264.0,HTML/CSS;JavaScript;PowerShell;Python;Docker;Git;Kubernetes;Microsoft Azure;MySQL;Redis;SQLite,11,0
8736,>35,No,Undergraduate,1,Man,No,Dev,11,7,United States of America,85000.0,C#;HTML/CSS;JavaScript;SQL;ASP.NET;ASP.NET Core ;jQuery;AWS;Microsoft Azure;Microsoft SQL Server,10,1
8737,<35,No,Undergraduate,1,Man,No,Dev,15,4,United States of America,89000.0,Bash/Shell;C++;Python;SQL;PostgreSQL,5,0
8738,>35,No,Other,1,Man,No,Dev,30,25,Sweden,61368.0,Java;Python;SQL;Ansible;Docker;Kubernetes;Cassandra,7,0
8739,<35,No,Master,1,Man,No,Dev,10,2,France,9084.0,Assembly;C;Java;JavaScript;Kotlin;PHP;Python;SQL;TypeScript;Docker;Git;Angular;Laravel;Vue.js;Firebase;MariaDB;MongoDB,17,1
8740,<35,No,Master,1,Man,Yes,Dev,13,3,Sweden,67500.0,Bash/Shell;PowerShell;Python;Ansible;Docker;Git,6,0
8741,<35,No,Undergraduate,1,Man,No,Dev,10,3,United States of America,75000.0,HTML/CSS;JavaScript;Node.js;SQL;TypeScript;Chef;Docker;Git;Kubernetes;Angular;Microsoft Azure;Microsoft SQL Server,12,1
8742,<35,No,Undergraduate,1,Man,No,Dev,7,2,Egypt,7692.0,JavaScript;Julia;Python;SQL;Git;FastAPI;Flask;React.js;AWS;Google Cloud Platform;Heroku;Elasticsearch;MySQL,13,0
8743,<35,No,Undergraduate,1,Man,No,Dev,11,3,Spain,31348.0,HTML/CSS;Java;JavaScript;Node.js;SQL;TypeScript;Docker;Git;Angular;Express;React.js;Spring;AWS;Google Cloud Platform;Microsoft Azure;Elasticsearch;Firebase;Microsoft SQL Server;MySQL;Oracle,20,1
8744,<35,No,NoHigherEd,0,Man,Yes,Dev,12,10,United Kingdom of Great Britain and Northern Ireland,80000.0,JavaScript;Node.js;PHP;SQL;Git;Gatsby;Laravel;React.js;AWS;DigitalOcean,10,0
8745,<35,No,Other,1,Man,No,Dev,6,1,United Kingdom of Great Britain and Northern Ireland,23.0,Bash/Shell;C#;Java;JavaScript;Node.js;Python;Docker;Git;Kubernetes;Unity 3D;Yarn;Django;Express;Flask;Gatsby;React.js;DigitalOcean;Heroku;IBM Cloud or Watson;Couchbase;Elasticsearch;IBM DB2;MongoDB,23,1
8746,>35,Yes,Master,1,Man,Yes,Dev,35,25,United States of America,120000.0,Bash/Shell;HTML/CSS;JavaScript;TypeScript;Docker;Git;React.js;AWS,8,0
8747,<35,No,Undergraduate,1,Man,No,Dev,4,3,Indonesia,10536.0,Dart;Java;JavaScript;Node.js;TypeScript;Deno;Git;Yarn;Express;React.js;DigitalOcean;Heroku;Firebase;MongoDB;Redis,15,1
8748,>35,No,Other,1,Man,No,Dev,15,8,Colombia,24000.0,HTML/CSS;JavaScript;Node.js;PHP;SQL;Docker;Git;Yarn;Express;Laravel;React.js;MariaDB;MongoDB;MySQL,14,0
8749,<35,No,Undergraduate,1,Man,No,Dev,5,4,United States of America,64000.0,Bash/Shell;Python;SQL;Docker;Git;Django;Flask;AWS;PostgreSQL,9,0
8750,>35,No,NoHigherEd,1,Man,No,Dev,36,10,Germany,71340.0,C#;C++;Dart;HTML/CSS;JavaScript;Kotlin;Objective-C;SQL;Swift;TypeScript;Docker;Git;Xamarin;Angular;AWS;Microsoft Azure;PostgreSQL;SQLite,18,1
8751,>35,No,Undergraduate,1,Man,Yes,Dev,34,25,United States of America,110000.0,Bash/Shell;C#;Go;HTML/CSS;Java;JavaScript;Node.js;PowerShell;Scala;SQL;TypeScript;Docker;Git;Kubernetes;Terraform;ASP.NET Core ;jQuery;React.js;Vue.js;Google Cloud Platform;Microsoft Azure,21,1
8752,<35,No,Master,1,Man,No,Dev,15,12,India,20733.0,C#;HTML/CSS;JavaScript;SQL;TypeScript;Angular;ASP.NET;ASP.NET Core ;jQuery;Microsoft Azure;Microsoft SQL Server,11,1
8753,<35,No,Master,1,Man,No,Dev,7,5,Denmark,66000.0,Bash/Shell;HTML/CSS;JavaScript;PowerShell;Python;SQL;Docker;Git;Yarn;Flask;Vue.js;AWS;DigitalOcean;Google Cloud Platform;Microsoft SQL Server;MongoDB;PostgreSQL,17,1
8754,<35,No,Undergraduate,1,Man,No,Dev,8,2,United States of America,100000.0,Bash/Shell;Java;Scala;Docker;Git;Spring;IBM Cloud or Watson;Cassandra;Elasticsearch;IBM DB2,10,0
8755,<35,No,NoHigherEd,1,Man,Yes,Dev,12,8,Italy,41077.0,C#;C++;Go;HTML/CSS;JavaScript;Node.js;Objective-C;PHP;Python;SQL;TypeScript;Docker;Git;Kubernetes;Unity 3D;Express;Laravel;Vue.js;DigitalOcean;Google Cloud Platform;Elasticsearch;MariaDB;MongoDB;MySQL;PostgreSQL;Redis,26,1
8756,<35,No,Master,1,Man,Yes,NotDev,10,2,Germany,51888.0,C;C++;Dart;Go;Haskell;JavaScript;Python;Rust;Docker;Git;Yarn;Angular.js;jQuery;React.js;Ruby on Rails;Vue.js;AWS;Google Cloud Platform;Firebase;MongoDB;SQLite,21,1
8757,<35,No,Undergraduate,1,Woman,Yes,Dev,16,12,United States of America,63500.0,Bash/Shell;HTML/CSS;JavaScript;Node.js;PHP;Python;SQL;TypeScript;Docker;Git;Gatsby;jQuery;Laravel;React.js;Vue.js;AWS;DigitalOcean;Heroku;MySQL;SQLite,20,1
8758,<35,No,Other,1,Man,Yes,Dev,10,10,United States of America,117000.0,Bash/Shell;HTML/CSS;JavaScript;Node.js;Python;SQL;TypeScript;Docker;Git;Angular;Django;Drupal;Express;jQuery;Vue.js;AWS;DigitalOcean;Google Cloud Platform;Heroku;Firebase;PostgreSQL;SQLite,22,1
8759,<35,No,Master,1,Man,No,Dev,17,3,Germany,75669.0,C#;Dart;HTML/CSS;JavaScript;PowerShell;SQL;TypeScript;Git;Unity 3D;Angular;ASP.NET Core ;AWS;Microsoft Azure;MySQL;SQLite,15,1
8760,>35,No,Other,1,Man,Yes,Dev,21,15,Poland,18228.0,HTML/CSS;PHP;SQL;Docker;Git;jQuery;Symfony;MariaDB;MySQL;PostgreSQL;Redis,11,0
8761,<35,No,Undergraduate,1,Man,No,Dev,7,3,Pakistan,7788.0,C;Java;JavaScript;Node.js;PHP;Python;SQL;Git;Express;Gatsby;jQuery;React.js;Vue.js;DigitalOcean;Heroku;Firebase;MariaDB;Microsoft SQL Server;MongoDB;MySQL;Oracle;PostgreSQL;SQLite,23,1
8762,<35,No,Undergraduate,1,Man,No,Dev,8,4,Poland,49668.0,Java;Kotlin;Node.js;TypeScript;Docker;Git;Kubernetes;React.js;AWS;MongoDB;PostgreSQL,11,1
8763,<35,No,Other,1,Man,No,Dev,4,3,"Iran, Islamic Republic of...",288.0,C;C++;HTML/CSS;JavaScript;Flow;Git;Yarn;Express;React.js,9,0
8764,<35,No,Master,1,Man,No,Dev,15,5,Canada,52942.0,Bash/Shell;Go;Groovy;HTML/CSS;Java;JavaScript;Node.js;SQL;TypeScript;Ansible;Docker;Git;Kubernetes;Angular;Spring;AWS;Google Cloud Platform;Firebase,18,1
